date,ticker,sector,industry,predicted_63d_return,volatility_60d,ret_60d
2026-06-08,ABT,Health Care,Health Care Equipment,-0.29973176,0.26807587377591285,-0.15835272219637042
2026-06-08,XOM,Energy,Integrated Oil & Gas,-0.3023063,0.3090509245522466,-0.00419699652436234
2026-06-08,CHTR,Communication Services,Cable & Satellite,-0.31243056,0.694928800364381,-0.3852055049283988
2026-06-08,FIS,Financials,Transaction & Payment Processing Services,-0.31935322,0.3716019908202062,-0.19717737841405225
2026-06-08,MCD,Consumer Discretionary,Restaurants,-0.32726264,0.18666157954026624,-0.13667723289203793
2026-06-08,COP,Energy,Oil & Gas Exploration & Production,-0.33204806,0.3141429738091242,-0.004103508918851029
2026-06-08,TSCO,Consumer Discretionary,Other Specialty Retail,-0.3489759,0.42200209059621613,-0.36874083385711287
2026-06-08,ICE,Financials,Financial Exchanges & Data,-0.3545463,0.22360975485468737,-0.12216250395194428
2026-06-08,PFE,Health Care,Pharmaceuticals,-0.37243834,0.19315279645921887,-0.03065859197577603
2026-06-08,PYPL,Financials,Transaction & Payment Processing Services,-0.3845493,0.3258976362835134,-0.06748813022835176
2026-06-08,JKHY,Financials,Transaction & Payment Processing Services,-0.38618454,0.2791979614889791,-0.23703278787512838
2026-06-08,MDT,Health Care,Health Care Equipment,-0.40306294,0.2659144844055169,-0.06966551326412929
2026-06-08,OXY,Energy,Oil & Gas Exploration & Production,-0.40380162,0.38874523041302184,-0.015839041095890405
2026-06-08,APP,Information Technology,Application Software,-0.40418193,0.648659089921107,0.2556725823331627
2026-06-08,BSX,Health Care,Health Care Equipment,-0.40436608,0.4794074215937386,-0.2895274212368728
2026-06-08,PGR,Financials,Property & Casualty Insurance,-0.4057017,0.23379935821714273,-0.02393370704362663
2026-06-08,GIS,Consumer Staples,Packaged Foods & Meats,-0.40681005,0.21724804257594493,-0.14401963316972366
2026-06-08,HCA,Health Care,Health Care Facilities,-0.40698248,0.29441812350663077,-0.32075507172805384
2026-06-08,EOG,Energy,Oil & Gas Exploration & Production,-0.4151989,0.2944416136788388,0.061719045815978646
2026-06-08,BRK.B,Financials,Multi-Sector Holdings,-0.4156489,0.1240816344816772,-0.010234571916415858
2026-06-08,NVR,Consumer Discretionary,Homebuilding,-0.41806492,0.2876553561546577,-0.03765394310826009
2026-06-08,ERIE,Financials,Insurance Brokers,-0.4182198,0.3596019121788702,-0.07430641821946171
2026-06-08,FE,Utilities,Electric Utilities,-0.4188432,0.1830999265702965,-0.09143311468892867
2026-06-08,HOOD,Financials,Investment Banking & Brokerage,-0.420748,0.7422570608726042,0.11711001642036134
2026-06-08,DVN,Energy,Oil & Gas Exploration & Production,-0.42140117,0.3724554718487943,-0.01882480957562571
2026-06-08,OKE,Energy,Oil & Gas Storage & Transportation,-0.4256902,0.3004040828662375,0.05014889815366286
2026-06-08,LDOS,Industrials,Diversified Support Services,-0.42571607,0.27855950031436966,-0.2912240184757505
2026-06-08,MOS,Materials,Fertilizers & Agricultural Chemicals,-0.42846838,0.4648487734510546,-0.3109893651305189
2026-06-08,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.4298563,0.4840018363162271,-0.2574579699153078
2026-06-08,PPL,Utilities,Electric Utilities,-0.43113047,0.18377362561941576,-0.0714473338586813
2026-06-08,PODD,Health Care,Health Care Equipment,-0.4362918,0.5236938675424624,-0.35810782196247837
2026-06-08,ZTS,Health Care,Pharmaceuticals,-0.4394679,0.540644992239318,-0.31445720250521914
2026-06-08,DASH,Consumer Discretionary,Specialized Consumer Services,-0.44224304,0.4805991461581504,-0.05781650752448941
2026-06-08,GILD,Health Care,Biotechnology,-0.44273582,0.2157353859621648,-0.11215018010529254
2026-06-08,APA,Energy,Oil & Gas Exploration & Production,-0.4528373,0.5125548162877945,0.12754491017964065
2026-06-08,PSX,Energy,Oil & Gas Refining & Marketing,-0.45416915,0.3345789689165203,0.06054291833072867
2026-06-08,COR,Health Care,Health Care Distributors,-0.45800102,0.42837177033553153,-0.22110167324791907
2026-06-08,JNJ,Health Care,Pharmaceuticals,-0.4653329,0.17682038305199768,-0.03540117172892332
2026-06-08,NOC,Industrials,Aerospace & Defense,-0.46666,0.2608651969627579,-0.263507432156007
2026-06-08,EXC,Utilities,Electric Utilities,-0.4682164,0.20777841995604485,-0.08588331293349649
2026-06-08,NKE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.47070223,0.42385783394153265,-0.19358448340171575
2026-06-08,SLB,Energy,Oil & Gas Equipment & Services,-0.47197512,0.34329691618415004,0.2762356127285035
2026-06-08,NFLX,Communication Services,Movies & Entertainment,-0.47388473,0.31689632881319724,-0.12388676844783708
2026-06-08,CSGP,Real Estate,Real Estate Services,-0.47669938,0.36252004775172253,-0.23031700288184442
2026-06-08,MPC,Energy,Oil & Gas Refining & Marketing,-0.47850022,0.368731537895797,0.1599773143704737
2026-06-08,TRGP,Energy,Oil & Gas Storage & Transportation,-0.4800186,0.27726282441293804,0.11435800126502205
2026-06-08,FANG,Energy,Oil & Gas Exploration & Production,-0.4803252,0.36043347930398933,0.12540466859771682
2026-06-08,UHS,Health Care,Health Care Facilities,-0.4810677,0.3185862871646598,-0.24777643281932527
2026-06-08,T,Communication Services,Integrated Telecommunication Services,-0.4820191,0.24227426155962034,-0.16857459379615947
2026-06-08,MRSH,Financials,Insurance Brokers,-0.48221537,0.2774538961316058,-0.04564168921303391
2026-06-08,CME,Financials,Financial Exchanges & Data,-0.48296386,0.25887313479961405,-0.19003618506073916
2026-06-08,EA,Communication Services,Interactive Home Entertainment,-0.4841776,0.03759704532424849,0.021567543109949128
2026-06-08,VLO,Energy,Oil & Gas Refining & Marketing,-0.48600155,0.39845847255503053,0.1009543692215924
2026-06-08,BKR,Energy,Oil & Gas Equipment & Services,-0.48642272,0.38036256227796117,0.16427289048473948
2026-06-08,MCK,Health Care,Health Care Distributors,-0.48883957,0.24624355633197786,-0.18724953883340756
2026-06-08,RMD,Health Care,Health Care Equipment,-0.49005404,0.2690650039500928,-0.16687508085032987
2026-06-08,HAL,Energy,Oil & Gas Equipment & Services,-0.49346212,0.3426293438077724,0.16762755837417131
2026-06-08,DUK,Utilities,Electric Utilities,-0.49418926,0.1709338479852231,-0.06588109266202469
2026-06-08,AWK,Utilities,Water Utilities,-0.49624422,0.20196212382824616,-0.10809235923956584
2026-06-08,HBAN,Financials,Regional Banks,-0.4980061,0.25343915827409697,0.07576747224036562
2026-06-08,AJG,Financials,Insurance Brokers,-0.49917954,0.2884867765369522,0.04419930224558999
2026-06-08,SO,Utilities,Electric Utilities,-0.50072014,0.18790802045191599,-0.05964767693417117
2026-06-08,PCG,Utilities,Multi-Utilities,-0.5032818,0.27062631547519,-0.08467518045530276
2026-06-08,ED,Utilities,Multi-Utilities,-0.50429904,0.1772645982336683,-0.07004723286694592
2026-06-08,KO,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,-0.5080731,0.18755553044087012,0.03191903464383028
2026-06-08,ATO,Utilities,Gas Utilities,-0.50868845,0.177088698371236,-0.09620975557230538
2026-06-08,SCHW,Financials,Investment Banking & Brokerage,-0.5164073,0.2874329275371169,-0.031236251649802038
2026-06-08,SPGI,Financials,Financial Exchanges & Data,-0.51887083,0.2565997057155334,-0.003938605494951508
2026-06-08,CNP,Utilities,Multi-Utilities,-0.51966906,0.1930081860600882,-0.029895712630359172
2026-06-08,HD,Consumer Discretionary,Home Improvement Retail,-0.52078974,0.2739958976597374,-0.07921645562095014
2026-06-08,BAC,Financials,Diversified Banks,-0.5221622,0.21024539462164898,0.14361929150661545
2026-06-08,CMS,Utilities,Multi-Utilities,-0.5223068,0.20127647717487224,-0.06880252100840334
2026-06-08,CPRT,Industrials,Diversified Support Services,-0.5231641,0.22677274638953698,-0.09238011179758754
2026-06-08,CAH,Health Care,Health Care Distributors,-0.52387774,0.2545347947854677,-0.06492318946598385
2026-06-08,LMT,Industrials,Aerospace & Defense,-0.5250422,0.23489907830385376,-0.198378320050562
2026-06-08,MA,Financials,Transaction & Payment Processing Services,-0.5255649,0.24528275794104543,-0.02245041779925494
2026-06-08,ROL,Industrials,Environmental & Facilities Services,-0.52573776,0.24063322788126923,-0.15899657101606202
2026-06-08,WFC,Financials,Diversified Banks,-0.52600986,0.2788545414054426,0.08192996524993323
2026-06-08,OTIS,Industrials,Industrial Machinery & Supplies & Components,-0.53053737,0.24258340409161944,-0.15236182128074016
2026-06-08,COO,Health Care,Health Care Supplies,-0.53152806,0.29716214298078736,-0.0665269042627532
2026-06-08,COF,Financials,Consumer Finance,-0.5344243,0.2808295456111296,0.021394611727416857
2026-06-08,HII,Industrials,Aerospace & Defense,-0.5362981,0.36563795048117054,-0.2923216664648177
2026-06-08,DPZ,Consumer Discretionary,Restaurants,-0.539959,0.320938734010504,-0.20423393237892162
2026-06-08,CPB,Consumer Staples,Packaged Foods & Meats,-0.54004294,0.24240159634598252,0.010352941176470454
2026-06-08,SYK,Health Care,Health Care Equipment,-0.5409374,0.28173966334095146,-0.10300984445171457
2026-06-08,BMY,Health Care,Pharmaceuticals,-0.5416667,0.2704418779673858,-0.04681872749099647
2026-06-08,PEG,Utilities,Electric Utilities,-0.5429518,0.21583703897518505,-0.05747126436781613
2026-06-08,ABNB,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",-0.5443393,0.3004045335665756,0.051737633061991195
2026-06-08,BR,Industrials,Data Processing & Outsourced Services,-0.5447976,0.2965405361904512,-0.15557508077773363
2026-06-08,VTRS,Health Care,Pharmaceuticals,-0.54794574,0.3331160604043765,0.16277372262773726
2026-06-08,ABBV,Health Care,Biotechnology,-0.5479556,0.2634077256307263,-0.0021923937360179835
2026-06-08,ZBH,Health Care,Health Care Equipment,-0.5506799,0.32799591557726127,-0.05487606883861895
2026-06-08,TMUS,Communication Services,Wireless Telecommunication Services,-0.55267996,0.27928936321816084,-0.16354811480022513
2026-06-08,AMGN,Health Care,Biotechnology,-0.555376,0.22802386911231542,-0.05348633400887326
2026-06-08,LOW,Consumer Discretionary,Home Improvement Retail,-0.55613965,0.30134654722394616,-0.1273078214165828
2026-06-08,VRTX,Health Care,Biotechnology,-0.55756766,0.240861009353619,-0.07348449985357486
2026-06-08,WRB,Financials,Property & Casualty Insurance,-0.55911225,0.22547423644656406,-0.029240616816991416
2026-06-08,CMCSA,Communication Services,Cable & Satellite,-0.56030345,0.39052934242586085,-0.2033557046979867
2026-06-08,PNR,Industrials,Industrial Machinery & Supplies & Components,-0.56053966,0.32924796707859405,-0.1741994094935272
2026-06-08,ULTA,Consumer Discretionary,Other Specialty Retail,-0.5610403,0.415571873868623,-0.26081400549485656
2026-06-08,NI,Utilities,Multi-Utilities,-0.5641435,0.18939871852703224,-0.011640439749946108
2026-06-08,YUM,Consumer Discretionary,Restaurants,-0.565006,0.21489257016499297,-0.06620584691483289
2026-06-08,REGN,Health Care,Biotechnology,-0.5686699,0.33683177089339145,-0.18024979541460406
2026-06-08,BDX,Health Care,Health Care Equipment,-0.5724312,0.26180837278560376,-0.05930973563000819
2026-06-08,SRE,Utilities,Multi-Utilities,-0.5725445,0.21524855390249875,-0.038137424373379414
2026-06-08,BALL,Materials,"Metal, Glass & Plastic Containers",-0.5729914,0.2882703650635928,-0.14369406021155418
2026-06-08,PEP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,-0.5764126,0.20027548138629925,-0.10554601539146469
2026-06-08,WTW,Financials,Insurance Brokers,-0.5769333,0.3438365282844084,-0.0971916203266534
2026-06-08,DGX,Health Care,Health Care Services,-0.5769736,0.2122415897696259,-0.01514015889671716
2026-06-08,EW,Health Care,Health Care Equipment,-0.5789848,0.2841005774462767,0.014357459379616078
2026-06-08,AIG,Financials,Multi-line Insurance,-0.57902765,0.22901053591666196,-0.026426505390481303
2026-06-08,WEC,Utilities,Electric Utilities,-0.581541,0.18377946467075762,-0.024763323983169716
2026-06-08,CAG,Consumer Staples,Packaged Foods & Meats,-0.58165395,0.28540161040711814,-0.16740646797717174
2026-06-08,MRK,Health Care,Pharmaceuticals,-0.581742,0.2765110901288055,0.038321167883211604
2026-06-08,AZO,Consumer Discretionary,Automotive Retail,-0.5847566,0.3188141883904351,-0.1494093639048346
2026-06-08,AOS,Industrials,Building Products,-0.5852116,0.27960751783620336,-0.13274871484729367
2026-06-08,ISRG,Health Care,Health Care Equipment,-0.58620685,0.33409802052527876,-0.1265806936271442
2026-06-08,VZ,Communication Services,Integrated Telecommunication Services,-0.58622605,0.20785614639859828,-0.08791649939783219
2026-06-08,GPC,Consumer Discretionary,Distributors,-0.58740145,0.2912746559187767,-0.08332546055739243
2026-06-08,AEP,Utilities,Electric Utilities,-0.58831847,0.2153449999663313,-0.034239792809262704
2026-06-08,TECH,Health Care,Life Sciences Tools & Services,-0.5927935,0.5889991180187085,0.024610894941634154
2026-06-08,OMC,Communication Services,Advertising,-0.59556925,0.24436526117497023,-0.03644763860369615
2026-06-08,ES,Utilities,Electric Utilities,-0.5960089,0.24823932459667616,-0.059400469678132284
2026-06-08,LHX,Industrials,Aerospace & Defense,-0.5967225,0.23593756773331867,-0.1526873877917415
2026-06-08,POOL,Consumer Discretionary,Distributors,-0.597307,0.33093278595032677,-0.10641866890325125
2026-06-08,META,Communication Services,Interactive Media & Services,-0.5978121,0.4327486134624615,-0.08201838316027221
2026-06-08,CB,Financials,Property & Casualty Insurance,-0.599329,0.17637509025890663,-0.020448528740528826
2026-06-08,PG,Consumer Staples,Personal Care Products,-0.6000457,0.22260808945032612,-0.028783720463216977
2026-06-08,HSIC,Health Care,Health Care Distributors,-0.6016203,0.23706300303755898,0.0410721429523937
2026-06-08,LH,Health Care,Health Care Services,-0.6035273,0.20796796556387415,-0.0005720823798626151
2026-06-08,TKO,Communication Services,Movies & Entertainment,-0.6037486,0.32375635854897244,0.011176529288494219
2026-06-08,AVY,Materials,Paper & Plastic Packaging Products & Materials,-0.6040501,0.2505872329443924,-0.09936425712267483
2026-06-08,DHR,Health Care,Life Sciences Tools & Services,-0.60418254,0.2932360262184524,-0.012538341494914729
2026-06-08,USB,Financials,Diversified Banks,-0.6044607,0.2243976663727243,0.08616290480863587
2026-06-08,LLY,Health Care,Pharmaceuticals,-0.6050344,0.38213457555603514,0.17841366799561342
2026-06-08,RTX,Industrials,Aerospace & Defense,-0.607916,0.2542243549859118,-0.11664028492283329
2026-06-08,ACGL,Financials,Property & Casualty Insurance,-0.6096101,0.21907690282796805,-0.04841021285630864
2026-06-08,CF,Materials,Fertilizers & Agricultural Chemicals,-0.61165285,0.532717106071191,-0.19042168229820544
2026-06-08,RSG,Industrials,Environmental & Facilities Services,-0.61184484,0.2150655436695181,-0.09039836567926451
2026-06-08,DXCM,Health Care,Health Care Equipment,-0.612171,0.4071260913686304,0.17395969039773163
2026-06-08,AXP,Financials,Consumer Finance,-0.612863,0.2366463771299493,0.03736796651830199
2026-06-08,LYB,Materials,Specialty Chemicals,-0.61317277,0.4793077579903994,-0.12518689683294815
2026-06-08,ROP,Information Technology,Electronic Equipment & Instruments,-0.6139705,0.25925660477436857,-0.035328129517201434
2026-06-08,CTAS,Industrials,Diversified Support Services,-0.6156214,0.2493334724003875,-0.09872892347600515
2026-06-08,ECL,Materials,Specialty Chemicals,-0.61639386,0.24492956820579326,-0.06408811661638003
2026-06-08,V,Financials,Transaction & Payment Processing Services,-0.6166887,0.251523094135407,0.04538320690557174
2026-06-08,AEE,Utilities,Multi-Utilities,-0.6194571,0.1971148398903955,-0.025462538926543377
2026-06-08,NEE,Utilities,Multi-Utilities,-0.619918,0.2804671570362466,-0.07732015376166934
2026-06-08,EVRG,Utilities,Electric Utilities,-0.61992514,0.18710130731810792,0.007770103601381306
2026-06-08,XEL,Utilities,Multi-Utilities,-0.6199648,0.2410563870659014,-0.03337484433374838
2026-06-08,DTE,Utilities,Multi-Utilities,-0.62050533,0.20449973036247185,-0.02191874359849766
2026-06-08,LYV,Communication Services,Movies & Entertainment,-0.6219274,0.33371210885621644,-0.003932093371614043
2026-06-08,LNT,Utilities,Electric Utilities,-0.6220924,0.19131555969468647,0.00985499084893715
2026-06-08,ALLE,Industrials,Building Products,-0.623016,0.2692139054293211,-0.12255845942228338
2026-06-08,KR,Consumer Staples,Food Retail,-0.62495023,0.26272315515030153,-0.15569263778999587
2026-06-08,XYL,Industrials,Industrial Machinery & Supplies & Components,-0.6258515,0.2510204733674001,-0.08367500627562552
2026-06-08,KHC,Consumer Staples,Packaged Foods & Meats,-0.62840587,0.2538945021645019,0.0657234139662255
2026-06-08,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,-0.62921894,0.253194043021295,0.15200299513290894
2026-06-08,NRG,Utilities,Independent Power Producers & Energy Traders,-0.63148844,0.5055502813168273,-0.15702697355404605
2026-06-08,TTWO,Communication Services,Interactive Home Entertainment,-0.63230294,0.3193050981353917,0.016476158591993917
2026-06-08,HIG,Financials,Property & Casualty Insurance,-0.63275087,0.2204905391994754,-0.04641255605381167
2026-06-08,SHW,Materials,Specialty Chemicals,-0.6342037,0.29749218995803334,-0.0550261879220042
2026-06-08,MRNA,Health Care,Biotechnology,-0.63472676,0.5532472750815175,-0.1091045195096848
2026-06-08,MDLZ,Consumer Staples,Packaged Foods & Meats,-0.6350483,0.21202480158867598,0.14349359569333586
2026-06-08,MO,Consumer Staples,Tobacco,-0.6350903,0.26647189357173406,0.07074196455392023
2026-06-08,TFC,Financials,Diversified Banks,-0.6351297,0.2362261102495227,0.11252847380410036
2026-06-08,APD,Materials,Industrial Gases,-0.63524383,0.17958344233393814,-0.04178784101924937
2026-06-08,GPN,Financials,Transaction & Payment Processing Services,-0.63678783,0.4054361619805031,-0.0834162285064659
2026-06-08,DIS,Communication Services,Movies & Entertainment,-0.6377905,0.26622444743237894,-0.005531807895398533
2026-06-08,PNW,Utilities,Multi-Utilities,-0.63782144,0.18427984967976088,0.0066580542581735624
2026-06-08,VRSK,Industrials,Research & Consulting Services,-0.63798416,0.37145699439113555,-0.09384965831435088
2026-06-08,EIX,Utilities,Electric Utilities,-0.6388525,0.24027464205943,0.011058789954337955
2026-06-08,HRL,Consumer Staples,Packaged Foods & Meats,-0.6393211,0.3367892300791849,0.055853440571939306
2026-06-08,IP,Materials,Paper & Plastic Packaging Products & Materials,-0.6396511,0.4590938570014691,-0.06513083048919222
2026-06-08,AMCR,Materials,Paper & Plastic Packaging Products & Materials,-0.6402245,0.38443425977944873,-0.04724111866969005
2026-06-08,AON,Financials,Insurance Brokers,-0.6409101,0.2600028022512315,0.03343484329399815
2026-06-08,RF,Financials,Regional Banks,-0.6424174,0.22661777550610707,0.14046288906624094
2026-06-08,CL,Consumer Staples,Household Products,-0.6428432,0.244987525768126,-0.015387255462761651
2026-06-08,MTD,Health Care,Life Sciences Tools & Services,-0.6435898,0.4458649032277025,-0.025541991204819814
2026-06-08,KMB,Consumer Staples,Household Products,-0.6436786,0.2606010136340563,0.012641177080095378
2026-06-08,SJM,Consumer Staples,Packaged Foods & Meats,-0.6440493,0.21591734961653627,-0.029950400610454064
2026-06-08,ORLY,Consumer Discretionary,Automotive Retail,-0.6447386,0.2874855592570036,-0.04289861305236009
2026-06-08,ALGN,Health Care,Health Care Supplies,-0.64500546,0.4183999793755532,0.0324815547957531
2026-06-08,CTVA,Materials,Fertilizers & Agricultural Chemicals,-0.6462059,0.217764003934757,-0.04506599622878682
2026-06-08,TMO,Health Care,Life Sciences Tools & Services,-0.64636934,0.34941432496663016,-0.012232319407631809
2026-06-08,HAS,Consumer Discretionary,Leisure Products,-0.6465278,0.3712556963580901,-0.11426754292982833
2026-06-08,FOX,Communication Services,Broadcasting,-0.64732385,0.2852855882550398,0.14933333333333332
2026-06-08,VST,Utilities,Electric Utilities,-0.6481964,0.49641846031485126,-0.07914864271832489
2026-06-08,IR,Industrials,Industrial Machinery & Supplies & Components,-0.6491577,0.35911827741868496,-0.10718245657262537
2026-06-08,BLDR,Industrials,Building Products,-0.64950156,0.4922111042814724,-0.15634014076381675
2026-06-08,STE,Health Care,Health Care Equipment,-0.6510749,0.23312212751867117,-0.008777725342142606
2026-06-08,WM,Industrials,Environmental & Facilities Services,-0.6515753,0.19431123411729603,-0.08697029870294481
2026-06-08,BIIB,Health Care,Biotechnology,-0.65288824,0.3355804835856109,0.04199908050950607
2026-06-08,LVS,Consumer Discretionary,Casinos & Gaming,-0.6530894,0.3249185969976685,-0.04834176503653731
2026-06-08,MCO,Financials,Financial Exchanges & Data,-0.65373725,0.23898494995594965,0.04339853300733498
2026-06-08,MLM,Materials,Construction Materials,-0.654354,0.2812509580270827,-0.054253775919447134
2026-06-08,DRI,Consumer Discretionary,Restaurants,-0.657237,0.2666301562938962,-0.004495580615666017
2026-06-08,PHM,Consumer Discretionary,Homebuilding,-0.6574975,0.33066544417996574,-0.020873180873180908
2026-06-08,ADM,Consumer Staples,Agricultural Products & Services,-0.65817946,0.3000734810474323,0.11396446418656292
2026-06-08,AMP,Financials,Asset Management & Custody Banks,-0.6582816,0.23320015209401304,0.024722893764539622
2026-06-08,UBER,Industrials,Passenger Ground Transportation,-0.6592672,0.35308041094876036,-0.0392076221810953
2026-06-08,CHD,Consumer Staples,Household Products,-0.66019636,0.23311866746592994,-0.034803723188992275
2026-06-08,SBUX,Consumer Discretionary,Restaurants,-0.66091377,0.32347759599757275,-0.04827378562826179
2026-06-08,HSY,Consumer Staples,Packaged Foods & Meats,-0.66187865,0.2807946559946332,-0.17799065420560745
2026-06-08,KKR,Financials,Asset Management & Custody Banks,-0.6621678,0.35400957588481763,0.11264326647564449
2026-06-08,NCLH,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",-0.6634413,0.5739028474579094,-0.046995377503852076
2026-06-08,O,Real Estate,Retail REITs,-0.6634878,0.17068094999820324,-0.06513947327411562
2026-06-08,CVS,Health Care,Health Care Services,-0.66367394,0.3434437467739836,0.2876657824933686
2026-06-08,TAP,Consumer Staples,Brewers,-0.6640843,0.26030611067506354,-0.08300532530678395
2026-06-08,PM,Consumer Staples,Tobacco,-0.6644875,0.3336708989450779,0.03279169355311784
2026-06-08,D,Utilities,Multi-Utilities,-0.6656605,0.2840391829386306,0.05352837164443014
2026-06-08,IDXX,Health Care,Health Care Equipment,-0.66683716,0.27983939637187405,-0.016003922186619057
2026-06-08,MNST,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,-0.6673893,0.3534293482195006,0.1489997401922578
2026-06-08,AFL,Financials,Life & Health Insurance,-0.6676491,0.17525476764766107,0.05639097744360888
2026-06-08,DOW,Materials,Commodity Chemicals,-0.66894114,0.4612409718046086,-0.08012906695348199
2026-06-08,RJF,Financials,Investment Banking & Brokerage,-0.66909087,0.24688233850544183,0.042511104941699074
2026-06-08,TRV,Financials,Property & Casualty Insurance,-0.66933805,0.1911485218569104,-0.017912127934311073
2026-06-08,INCY,Health Care,Biotechnology,-0.66967547,0.28326331566169877,0.09341733651966111
2026-06-08,TGT,Consumer Staples,Consumer Staples Merchandise Retail,-0.66978604,0.28916311839242986,0.08143592427811219
2026-06-08,JPM,Financials,Diversified Banks,-0.6703182,0.21901649811130475,0.10506873157389984
2026-06-08,VEEV,Health Care,Health Care Technology,-0.6705183,0.4682568200975309,-0.07499999999999996
2026-06-08,SYF,Financials,Consumer Finance,-0.67115456,0.26479801139506315,0.1073614817140165
2026-06-08,FOXA,Communication Services,Broadcasting,-0.67159855,0.28582300670595956,0.16811016802355794
2026-06-08,TJX,Consumer Discretionary,Apparel Retail,-0.6721313,0.23132276312177982,0.028849249790714238
2026-06-08,LIN,Materials,Industrial Gases,-0.67316604,0.18861049752641282,0.027046933180572053
2026-06-08,A,Health Care,Life Sciences Tools & Services,-0.6738027,0.4439306091954356,0.19069850960675172
2026-06-08,NEM,Materials,Gold,-0.6747117,0.5224794649781473,-0.13311148086522462
2026-06-08,NWS,Communication Services,Publishing,-0.6759016,0.21541619874613177,0.1643527204502815
2026-06-08,FICO,Information Technology,Application Software,-0.67598605,0.5922003625461073,0.10407676272674071
2026-06-08,ETR,Utilities,Electric Utilities,-0.67747116,0.2734128837663305,0.04015195229851898
2026-06-08,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.6777167,0.4254544259033389,-0.009840444225767908
2026-06-08,BKNG,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",-0.6797611,0.3547456972360736,-0.03565486094604231
2026-06-08,CI,Health Care,Health Care Services,-0.68010074,0.28196822457652304,0.09567784422072512
2026-06-08,TYL,Information Technology,Application Software,-0.6801477,0.37162260062330726,-0.12193992707911339
2026-06-08,NDAQ,Financials,Financial Exchanges & Data,-0.6830549,0.2566837445362812,0.0359274289806637
2026-06-08,EFX,Industrials,Research & Consulting Services,-0.68447596,0.35626499213611357,-0.07619938380281688
2026-06-08,GRMN,Consumer Discretionary,Consumer Electronics,-0.6845651,0.293430396643416,0.002129381201822822
2026-06-08,LEN,Consumer Discretionary,Homebuilding,-0.68627644,0.3555387041367402,-0.01433224755700313
2026-06-08,BG,Consumer Staples,Agricultural Products & Services,-0.6869299,0.28879055915488894,0.002638100567591284
2026-06-08,COST,Consumer Staples,Consumer Staples Merchandise Retail,-0.68872696,0.2084444695039351,-0.027277354705418477
2026-06-08,SW,Materials,Paper & Plastic Packaging Products & Materials,-0.6888573,0.4422448604016809,0.027918781725888353
