date,open,high,low,close,adj_close,volume
2020-07-27,49.85,51.56,49.775,51.325,42.67,173102
2020-07-28,51.045,51.14,50.215,50.255,41.78,173779
2020-07-29,50.28,50.655,49.88,50.57,42.04,221807
2020-07-30,49.23,49.295,48.55,48.92,40.95,347968
2020-07-31,48.9,49.015,48.285,48.905,40.94,230303
2020-08-03,49.15,49.905,48.76,49.45,41.39,217111
2020-08-04,49.65,49.77,49.085,49.255,41.23,218344
2020-08-05,49.66,49.955,49.45,49.77,41.66,249439
2020-08-06,49.8,49.96,49.245,49.46,41.4,199744
2020-08-07,49.21,50.46,49.185,50.355,42.15,188315
2020-08-10,50.52,50.825,50.265,50.575,42.34,143895
2020-08-11,51.665,52.85,51.575,51.77,43.34,371262
2020-08-12,52.62,53.41,51.925,52.405,43.87,256647
2020-08-13,51.82,52.41,51.735,52.17,43.67,147301
2020-08-14,51.77,52.535,51.66,52.33,43.81,257675
2020-08-17,52.11,52.24,51.09,51.275,42.92,163093
2020-08-18,51.17,51.365,50.675,50.92,42.63,131687
2020-08-19,51.19,52.015,51.16,51.365,43.0,199766
2020-08-20,50.705,51.005,50.52,50.79,42.52,131985
2020-08-21,50.64,51.415,50.55,51.12,42.79,193990
2020-08-24,51.33,52.465,51.19,52.355,43.83,180531
2020-08-25,52.745,52.745,51.85,52.055,43.58,230208
2020-08-26,51.86,52.08,51.63,51.705,43.28,225219
2020-08-27,51.81,52.855,51.695,52.615,44.04,193085
2020-08-28,52.94,53.0,52.46,52.895,44.28,234802
2020-08-31,52.85,52.85,52.3,52.305,43.78,107797
2020-09-01,51.83,52.795,51.71,52.58,44.01,193214
2020-09-02,52.605,53.465,52.465,53.285,44.61,218850
2020-09-03,53.67,54.36,52.23,52.79,44.19,546076
2020-09-04,53.42,53.76,51.76,52.725,44.14,141561
2020-09-08,52.09,52.09,50.145,50.145,41.98,350110
2020-09-09,50.55,51.62,50.465,51.03,42.72,255562
2020-09-10,51.345,51.59,50.21,50.34,42.14,122498
2020-09-11,50.38,50.94,50.06,50.385,42.18,264124
2020-09-14,50.835,51.565,50.32,51.185,42.85,309408
2020-09-15,51.215,51.335,50.27,50.42,42.21,298893
2020-09-16,50.44,51.905,50.335,51.135,42.81,267622
2020-09-17,50.335,50.915,49.985,50.26,42.07,176924
2020-09-18,50.23,50.93,50.075,50.11,41.95,201345
2020-09-21,48.89,49.02,47.535,48.345,40.47,283719
2020-09-22,48.27,48.585,46.93,47.64,39.88,425565
2020-09-23,47.79,48.19,46.395,46.395,38.84,196942
2020-09-24,46.48,47.415,45.87,46.625,39.03,427608
2020-09-25,46.18,47.325,45.915,47.06,39.39,547949
2020-09-28,48.105,49.13,48.08,48.275,40.41,202747
2020-09-29,48.02,48.22,47.245,47.26,39.56,419094
2020-09-30,47.65,48.99,47.65,48.425,40.54,434251
2020-10-01,48.76,49.06,46.9,47.25,39.55,1029742
2020-10-02,46.585,48.34,46.46,47.98,40.16,633510
2020-10-05,48.43,48.89,47.785,48.65,40.73,526879
2020-10-06,49.2,49.395,47.5,47.66,39.9,769996
2020-10-07,48.37,49.15,48.24,48.745,40.8,528306
2020-10-08,48.06,49.485,47.26,48.99,41.01,1308651
2020-10-09,49.455,49.73,48.73,48.83,40.88,572811
2020-10-12,49.16,51.0,49.1,50.755,42.49,717915
2020-10-13,51.03,51.24,50.0,50.425,42.21,839951
2020-10-14,50.81,51.385,50.395,50.61,42.37,1193087
2020-10-15,49.985,51.87,49.985,51.34,42.98,1185864
2020-10-16,51.59,52.265,51.43,51.85,43.4,662325
2020-10-19,52.11,52.14,50.785,50.92,42.63,513898
2020-10-20,51.5,52.26,51.395,51.48,43.09,438686
2020-10-21,51.49,51.8,50.26,50.34,42.14,503120
2020-10-22,50.5,51.975,50.13,51.77,43.34,483010
2020-10-23,52.185,52.595,51.555,51.825,43.38,434811
2020-10-26,51.13,51.19,49.805,50.315,42.12,543258
2020-10-27,50.25,50.25,48.59,48.59,40.67,669000
2020-10-28,47.64,48.1,47.21,47.525,39.78,468573
2020-10-29,47.2,48.42,46.555,48.135,40.59,756385
2020-10-30,47.92,48.235,47.02,48.15,40.61,483617
2020-11-02,48.84,49.83,48.51,49.385,41.65,646746
2020-11-03,50.41,51.445,50.41,51.235,43.21,591636
2020-11-04,50.55,52.315,50.51,51.46,43.4,582043
2020-11-05,51.98,52.77,51.58,52.21,44.03,377461
2020-11-06,52.59,52.6,51.52,51.695,43.59,285651
2020-11-09,55.68,56.905,55.06,55.96,47.19,1027803
2020-11-10,56.59,56.81,54.92,55.77,47.03,527968
2020-11-11,55.95,56.665,55.4,56.35,47.52,302179
2020-11-12,55.5,55.925,54.995,55.57,46.86,305223
2020-11-13,56.01,57.03,55.915,56.61,47.74,352001
2020-11-16,57.76,58.135,57.185,58.11,49.0,478973
2020-11-17,57.42,58.885,57.21,58.82,49.6,525373
2020-11-18,59.0,60.125,58.77,58.81,49.6,513060
2020-11-19,58.56,58.69,57.86,58.69,49.49,296599
2020-11-20,58.15,58.685,57.505,57.82,48.76,259905
2020-11-23,58.73,60.75,58.62,60.31,50.86,554177
2020-11-24,61.1,63.655,60.655,63.58,53.62,901032
2020-11-25,62.96,63.74,62.27,63.495,53.55,403340
2020-11-27,63.49,63.955,63.07,63.86,53.85,217752
2020-11-30,63.63,63.815,61.595,61.82,52.13,706115
2020-12-01,63.08,63.795,62.81,63.305,53.39,479859
2020-12-02,62.89,64.24,62.89,63.99,53.96,436768
2020-12-03,64.06,64.61,63.84,64.04,54.01,585171
2020-12-04,64.61,65.19,64.355,64.975,54.79,312077
2020-12-07,64.69,65.175,63.885,64.26,54.19,374387
2020-12-08,63.52,64.38,63.52,63.975,53.95,236924
2020-12-09,64.54,65.425,64.12,64.42,54.33,350959
2020-12-10,63.6,64.55,63.35,64.475,54.37,250608
2020-12-11,63.5,63.71,62.71,63.33,53.41,259877
2020-12-14,64.25,64.25,61.935,61.945,52.24,262314
2020-12-15,62.445,64.025,62.17,63.96,53.94,251783
2020-12-16,63.91,64.365,63.59,64.225,54.16,241570
2020-12-17,64.485,64.745,64.11,64.69,54.55,228004
2020-12-18,64.865,64.93,63.37,64.245,54.18,323048
2020-12-21,65.985,68.29,65.875,67.82,57.19,457970
2020-12-22,68.13,68.13,66.615,66.625,56.19,255320
2020-12-23,67.0,68.96,66.985,68.21,57.52,275505
2020-12-24,68.405,68.57,67.775,68.005,57.35,144114
2020-12-28,68.69,68.825,67.975,68.045,57.38,135621
2020-12-29,68.37,68.48,67.32,67.71,57.1,131728
2020-12-30,67.855,68.17,67.585,67.81,57.18,179518
2020-12-31,67.84,68.725,67.44,68.655,57.9,143786
2021-01-04,69.2,69.91,67.75,68.31,57.61,493863
2021-01-05,68.38,70.075,68.25,69.515,58.62,395557
2021-01-06,71.4,74.875,70.59,73.7,62.15,750311
2021-01-07,74.8,76.505,74.8,74.965,63.22,560024
2021-01-08,75.03,75.32,73.87,75.32,63.52,427503
2021-01-11,74.15,76.48,73.7,76.085,64.16,211683
2021-01-12,76.52,77.155,75.52,75.84,63.96,379559
2021-01-13,75.83,76.39,75.015,75.53,63.7,318311
2021-01-14,75.785,76.81,75.77,76.45,64.47,397555
2021-01-15,74.9,75.56,74.16,75.295,63.5,455671
2021-01-19,76.22,76.47,74.705,75.0,63.25,420687
2021-01-20,76.305,77.71,74.32,74.865,63.13,696091
2021-01-21,74.24,75.88,73.76,74.67,62.97,535225
2021-01-22,72.67,74.68,72.57,74.165,62.54,712777
2021-01-25,73.42,74.01,71.94,72.345,61.01,480065
2021-01-26,72.75,73.3,71.16,71.215,60.06,320382
2021-01-27,69.75,70.25,67.905,68.26,57.56,816846
2021-01-28,69.21,70.76,68.68,69.315,58.75,751449
2021-01-29,69.12,70.06,66.865,67.03,56.82,468475
2021-02-01,67.88,68.11,67.3,67.665,57.36,515121
2021-02-02,69.145,71.365,69.04,70.95,60.14,889416
2021-02-03,70.83,71.33,70.315,70.61,59.85,544897
2021-02-04,70.92,72.315,70.82,72.315,61.3,431867
2021-02-05,73.2,73.705,72.56,73.2,62.05,564497
2021-02-08,73.72,74.23,73.4,74.21,62.9,468887
