date,open,high,low,close,adj_close,volume
2020-07-27,308.155,312.27,307.485,312.215,27.54,132194
2020-07-28,310.97,312.11,306.32,307.625,27.14,36582
2020-07-29,308.985,311.085,307.555,308.41,27.2,45888
2020-07-30,306.275,312.93,306.275,312.0,27.52,81988
2020-07-31,314.14,318.3,311.485,316.45,27.91,83023
2020-08-03,318.08,323.375,317.36,320.85,28.3,48842
2020-08-04,320.71,328.39,320.6,328.16,28.95,104654
2020-08-05,328.58,331.49,325.88,329.3,29.05,57227
2020-08-06,327.83,330.69,325.64,329.19,29.04,31999
2020-08-07,328.2,329.7,321.74,325.73,28.73,53955
2020-08-10,324.82,329.15,324.355,327.37,28.88,46140
2020-08-11,328.24,333.14,322.875,324.2,28.6,42599
2020-08-12,325.69,335.86,325.69,333.51,29.42,33791
2020-08-13,331.515,332.745,327.98,329.6,29.07,33302
2020-08-14,329.3,329.675,326.15,327.48,28.89,23241
2020-08-17,329.13,331.58,329.13,330.12,29.12,21055
2020-08-18,331.955,333.055,328.19,328.53,28.98,26452
2020-08-19,330.445,333.0,328.28,329.285,29.05,17212
2020-08-20,327.5,329.92,326.355,328.85,29.01,20768
2020-08-21,327.855,330.45,325.53,330.33,29.14,17825
2020-08-24,332.29,335.835,331.33,333.71,29.44,30410
2020-08-25,334.305,336.73,333.06,336.045,29.64,35626
2020-08-26,335.37,341.3,333.75,339.78,29.97,30826
2020-08-27,340.51,340.97,336.51,339.19,29.92,24909
2020-08-28,339.465,344.72,337.72,344.68,30.4,17301
2020-08-31,346.23,349.515,344.31,347.14,30.62,60988
2020-09-01,348.725,361.98,347.67,359.48,31.71,99554
2020-09-02,364.61,378.885,363.82,375.23,33.1,141281
2020-09-03,368.0,368.0,350.295,352.73,31.11,98457
2020-09-04,361.73,372.065,353.53,363.335,32.05,200670
2020-09-08,352.18,362.635,350.17,350.7,30.94,90359
2020-09-09,356.36,361.78,351.83,359.94,31.75,43570
2020-09-10,362.765,367.58,355.09,357.03,31.49,55539
2020-09-11,360.01,364.15,354.805,359.94,31.75,39053
2020-09-14,364.6,365.24,359.79,362.54,31.98,55333
2020-09-15,365.79,370.94,365.415,367.39,32.41,55585
2020-09-16,368.275,371.89,366.35,367.07,32.38,116775
