date,open,high,low,close,adj_close,volume
2021-06-09,136.49,136.63,135.31,135.69,103.98,70365
2021-06-10,135.78,136.5,132.72,134.53,103.1,102015
2021-06-11,134.5,134.61,133.325,134.24,102.87,83958
2021-06-14,134.2,135.11,132.2,133.2,102.08,67089
2021-06-15,132.675,133.61,130.32,131.21,100.55,63089
2021-06-16,130.69,132.44,130.06,130.74,100.19,99145
2021-06-17,130.03,130.86,126.085,128.71,98.64,109359
2021-06-18,126.94,128.06,125.31,125.53,96.2,101030
2021-06-21,126.645,131.82,126.4,131.44,100.73,52531
2021-06-22,131.235,131.31,129.29,130.29,99.85,76036
2021-06-23,131.04,132.97,130.84,132.21,101.32,44470
2021-06-24,132.875,132.875,129.93,130.67,100.14,90077
2021-06-25,130.865,131.55,129.9,131.07,100.44,72142
2021-06-28,130.99,130.99,128.285,130.19,99.77,69800
2021-06-29,130.82,132.07,130.625,130.97,100.37,60631
2021-06-30,130.98,132.265,130.29,130.51,100.01,87386
2021-07-01,129.52,132.85,129.265,131.51,101.87,60142
2021-07-02,132.02,132.02,129.22,129.61,100.4,45814
2021-07-06,129.09,129.09,126.08,127.64,98.88,171988
2021-07-07,126.44,127.09,124.12,125.73,97.4,103194
2021-07-08,123.46,126.235,122.045,125.05,96.87,75658
2021-07-09,126.82,129.75,126.8,129.7,100.47,79483
2021-07-12,128.88,130.74,128.1,130.3,100.94,45736
2021-07-13,129.405,129.97,126.45,126.53,98.02,55592
2021-07-14,126.33,128.49,126.245,127.44,98.72,57526
2021-07-15,127.13,127.81,125.35,126.51,98.0,55616
2021-07-16,127.01,127.22,124.37,124.4,96.37,85011
2021-07-19,120.39,120.39,114.8,117.17,90.77,314668
2021-07-20,118.91,126.125,118.37,125.68,97.36,106619
2021-07-21,127.03,129.2,127.01,127.92,99.09,66655
2021-07-22,127.275,127.275,124.43,125.09,96.9,91927
2021-07-23,125.95,126.02,122.9,124.16,96.18,51021
2021-07-26,123.89,127.21,123.89,127.12,98.47,59381
2021-07-27,125.905,126.78,124.88,125.88,97.51,63873
2021-07-28,126.65,126.65,124.01,125.24,97.02,84109
2021-07-29,126.02,128.15,125.79,125.88,97.51,88322
2021-07-30,126.52,127.96,126.0,126.535,98.02,83007
2021-08-02,127.68,130.69,126.09,126.48,97.98,65402
2021-08-03,129.17,130.95,127.21,129.58,100.38,231581
